a0, C2, C5, C6
http://yago-knowledge.org/resource/Maréchal_U002C__Nous_Voilà__U0021__Pour_La_Justice_Et_La_Vérité_Q111417348,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Masked_By_Trust_U003A__Bias_In_Library_Discovery_Q108376496,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mathematical_Thought_From_Ancient_To_Modern_Times_Q110635241,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mathematics_Power_Learning_For_Children_Q116060035,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Matric_Pruthibi_Itihasa_Q107079756,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MawsūʻAt_Al-Awsimah_Al-Sūrīyah_Q112325388,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MawsūʻAt_Al-ʻUmlāt_Al-Waraqīyah_Al-Sūrīyah_Q112322965,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mayowa_And_The_Masquerades_Q111551887,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mayurabhanja_Bhugola_Q107079759,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Medieval_Villages_In_An_English_Landscape_U003A__Beginnings_And_Ends_Q97621153,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Memoria_Sobre_Los_Cantos_U002C__Bailes_Y_Tocatas_Populares_De_La_Isla_De_Mallorca_Q84947024,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Memorie_Q113495130,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Memories_Of_The_Condesa_De_Espoz_Y_Mina_Q109748957,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Memories_Of_The_Kaiser_U2019_S_Court_Q98767749,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mesteres_Q111586551,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Met_Man_En_Macht_U003A__Analyse_En_Interpretatie_Van_Teksten_Van_En_Over_Vrouwen_In_De_Vroegmoderne_Tijd_Q108457668,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Metafora_Y_Sátira_En_La_Obra_De_Quevedo_Q96054987,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Metodologia_Da_Pesquisa_Em_Educação_Q108806214,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Meu_Pé_de_Laranja_Lima,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Meɡhaduta_Q107080931,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mi_U1E63_Bā_U1E25__Al-Lughāt__U003A__Mukammil-I_ʻArabī-Urdū_Dikshinarī_Q107331173,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Miracles_And_Pilgrims_U002E__Popular_Beliefs_In_Medieval_England_Q104783264,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mis_Ganas_Ganan_Q116001066,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Misbah_Dar_ʿIlm_Al-Nahw_Q19471275,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Misja_Prywatna_Q106691406,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mitt_Elf_Isem_Ieħor_u003A__HappyVeganGirlJules,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Model_Engine-Making_U003A__In_Theory_And_Practice_Q113517266,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Models_And_Meanings_In_The_History_Of_Jewish_Leadership_Q112815220,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Modern_Badminton_Q107289126,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Modiaain,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mohammed_and_Charlemagne,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mohan_Koiralaka_Kavita,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Moi_les_hommes_u002C__je_les_déteste,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Monarquia_Mistica_De_La_Iglesia_Q111584078,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Monday_Morning_Q110619463,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mongrels_Or_Marvels_U003A__The_Levantine_Writings_Of_Jacqueline_Shohet_Kahanoff_Q102078418,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Monumens_De_L_U0027_Église_De_Sainte-Marthe_À_Tarascon_Q110821371,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Monuments_Inédits_Sur_L_U0027_Apostolat_De_Sainte_Marie-Madeleine_En_Provence_Q110821427,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Moon_Was_A_Feather_Q110417692,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mother_Gooſe_U2019_S_Melody_Q99179657,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mothers_U002C__Tell_Your_Daughters_U002E__Q98834067,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mr_u002E__Sampath__u2013__The_Printer_of_Malgudi,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mukhtasar_Q100772604,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Muktahara_Q107079763,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mundo_Quino_Q109308964,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mustang_And_Cherries_Q112076896,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MuʻJam_Al-_U1E6D_Ālib_Fī_Al-Ma_U2019_Nūs_Min_Matn_Al-Lughah_Al-ʻArabīyah_Wa-Al-I_U1E63__U1E6D_Ilā_U1E25_Āt_Al-ʻIlmīyah_Wa-Al-ʻA_U1E63_Rīyah_Q112710583,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MuʻJam_Asmāʼ_Al-Nabāt_Q113440369,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MuʻǦam_Al-A_U1E6D_Ibbāʼ__U003A__Min_Sanat_650_H_Ilá_Yawminā_Hād_U0332_Ā_Q113457197,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/My_Broken_Mariko,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/My_Cave_Life_In_Vicksburg_Q116155760,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/My_Etruscan_Face_Q105947034,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/My_Memoirs_Of_Six_Reigns_Q110271823,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/My_Solo_Exchange_Diary_Q94010465,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Myla_Et_La_Clé_Du_Coffre_Q106614694,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Máramaros_Vármegye_1749-1769_U002E__Évi_Nemesség_Vizsgálata_Q87003512,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Mémoires_Q101531972,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MʿǦm_Al-Ǧ_U1E0F_Ūr_Al-ʿRbī_U1E97__Llklmāt_Al-ʾAmāzīġī_U1E97___U0028_Ālbrbrī_U1E97__U0029__Q107325037,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/MʿǦm_M_U1E63__U1E6D_L_U1E25_Āt_Al-ʿLāqāt_Al-ʿĀm_U1E97__Q107423518,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Naba_Ganjama_Q107079615,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nabajanma_Q107079764,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nabanuraga_Q107079766,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nabanuraga_Rasotsaba_Q107079616,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nabotkantha_Nataka_Q107079617,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nabya_Sisu_Ganita_Volume_1_Q107079329,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nabya_Sisu_Ganita_Volume_2_Q107079327,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Naibedya_Q107079328,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nakshatra_Nirnnaya_Q107079493,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Namaratna_Gita_Volume_2_Q107079618,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Namaratna_Gita_Volume_3_Q107079619,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Namaratna_Gita_Volume_4_Q107079620,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Namaskara_Q107080935,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nancy_Cock_U2019_S_Song_U2010_Book_U002C__For_All_Little_Miſſes_And_Maſters_Q98966296,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Napoléon_Bonaparte_U002C__Enfant_D_U0027_Ajaccio_Q116215896,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Narasinha_Meta_Q107079622,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nari_Jagata_Q107079333,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Narikabi_Srimati_Annapurnna_Debi_Q107079334,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nathaniel_Hawthorne_U2019_S_The_Scarlet_Letter_U002E__A_Critical_Resource_Guide_And_Comprehensive_Annotated_Bibliography_Of_Literary_Criticism_1950-2000_Q112815041,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nathiya__u0028_novel_u0029_,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/National_Geographic_U003A__Field_Guide_To_The_Birds_Of_North_America__U0028_7Th_Edition_U0029__Q109419040,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Native_Country_of_the_Heart_u003A__A_Memoir,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Navvula_Gani_Q104517891,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Naya_Ishwar_Ko_Ghoshana,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nazi_Billionaires_U003A__The_Dark_History_Of_Germany_U2019_S_Wealthiest_Dynasties_Q112260998,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nejlepší_Kamarád_Na_Světě_Q93097000,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/New_Zealand_Honours_And_Awards_1840_U2013_2020_Q111360742,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Newspaperbirds_Of_March_2011_Q100766645,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nice_Daze_Q116469029,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nichoirs_U002C__Mangeoires_Et_Cie_Q109769704,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Night-Vision_U003A__Illuminating_War_And_Class_On_The_Neo-Colonial_Terrain_Q109954427,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Niladrimahodaya_Q107079335,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nilaf_Q108747049,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nilakantha_Chautisa_Q107079261,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nimagestu_Hana_Beku_Q113611680,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nimna_Prathamika_Padartha_Patha_Q107079348,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nimna_Prathamika_Sarala_Bharata_Itihasa_Q107079338,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nimna_Primary_Itihasa_Q107079339,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nineteenth_Century_New_Zealand_Artists_U003A__A_Guide_And_Handbook_Q80587764,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nirbasita_Q107079623,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nisadharaja_Q107079340,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Niti_Prabandha_Q107079341,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Niti_Pradipa_Q107079497,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/No_Muerto_Q100872929,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Not_For_Happiness_U003A__A_Guide_To_The_So-Called_Preliminary_Practices_Q99553942,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Notes_On_The_Folk_Lore_Of_The_Northern_Counties_Of_England_And_The_Borders_Q99127998,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nothing_Like_Love_Q109679573,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nothingness_Studies_Q66008971,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Notitia_Hungariae_Novae_Historico-Geographica_Q64759374,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Novum_Testamentum_Q99432321,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nowy_Herbarz_Polski__U0028_2016_U0029__Q115520008,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nsīā_U064B__Mnsīā_U064B__Q108384557,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Nuit_Sans_Nom_Q111411583,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Number_From_Ancient_Civilisations_To_The_Computer_Q112332690,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/O_Lar_Doméstico_Q106388853,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odes_To_The_Soul_Of_Ground_Zero_Q113907378,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odia_Bhasara_Itihasa_Q107079349,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odia_Bhasatattwa_Q107079350,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odia_Chaturtha_Pathyapustaka_Q107079351,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odia_Natyakala_Q107079353,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odisara_Khadya_O_Swasthya_Q107079366,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odisara_Nutana_Itihasa_Volume_1_Q107079367,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odisare_Bap_U200C_Tist_Missionary_Society_Ra_Karjya_Q107079371,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Odiya_Trutiya_Pathyapustaka_Q107079499,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Office_Of_Historical_Corrections_Q114688155,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
http://yago-knowledge.org/resource/Oil_Politics_U003A__Echoes_Of_Ecological_Wars_Q111487501,http://schema.org/Book,http://schema.org/Event,http://schema.org/CreativeWork
